Link,Image,Name,Release date,Weight,OS,Storage,Screen_size,Screen_resolution,RAM,Battery,Camera,Price,net2g,net3g,net4g,year,status,dimensions,weight,build,sim,bodyother,displaytype,displaysize,displayresolution,displayprotection,displayother,os,chipset,cpu,gpu,memoryslot,internalmemory,memoryother,cam1features,cam1video,cam2modules,cam2features,cam2video,optionalother,wlan,bluetooth,gps,nfc,radio,usb,sensors,featuresother,batdescription1,colors
https://www.gsmarena.com/samsung_galaxy_s7_edge-7945.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s7-edge-.jpg,Samsung Galaxy S7 edge,"Released 2016, March 11","157g, 7.7mm thickness","Android 6.0, up to Android 8.0, TouchWiz UI","32GB/64GB/128GB storage, microSDXC","5.5""",1440x2560 pixels,4 GB RAM,3600 mAh Li-Ion,"12 MP, f/1.7, 26mm (wide), 1/2.55"", 1.4µm, dual pixel PDAF, OIS",330,"GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - G935FD, G9350","HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - G935F, G935FD, G935W8","1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 38, 39, 40, 41 - G935F, G935FD","2016, February 21. Released 2016, March 11",Discontinued,150.9 x 72.6 x 7.7 mm (5.94 x 2.86 x 0.30 in),157 g (5.54 oz),"Glass front (Gorilla Glass 4), glass back (Gorilla Glass 4), aluminum frame","Single SIM (Nano-SIM) - G935F, G935W8Hybrid Dual SIM (Nano-SIM, dual stand-by) - G935FD",IP68 dust/water resistant (up to 1.5m for 30 min),Super AMOLED,"5.5 inches, 83.4 cm(~76.1% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~534 ppi density)",Corning Gorilla Glass 4,Always-on display,"Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo), TouchWiz UI","Qualcomm MSM8996 Snapdragon 820 (14 nm) - G9350Exynos 8890 Octa (14 nm) - G935FD, G935F, G935W8","Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo) - G9350Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53) - G935FD, G935F, G935W8","Adreno 530 - G9350Mali-T880 MP12 - G935FD, G935F, G935W8",microSDXC (uses shared SIM slot) - dual SIM model only,"32GB 4GB RAM, 64GB 4GB RAM, 128GB 4GB RAM",UFS 2.0,"LED flash, auto-HDR, panorama","4K@30fps, 1080p@30fps (gyro-EIS), 1080p@60fps, 720p@240fps, HDR, stereo sound rec., OIS","5 MP, f/1.7, 22mm (wide), 1/4.1"", 1.34µm","Dual video call, Auto-HDR",,24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE, aptX","GPS, GLONASS, BDS",Yes,No,"microUSB 2.0, OTG","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",ANT+,"Li-Ion 3600 mAh, non-removable",Up to 27 h (3G)
https://www.gsmarena.com/samsung_galaxy_s7_edge_(usa)-7961.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s7-edge-usa.jpg,Samsung Galaxy S7 edge (USA),"Released 2016, March","157g, 7.7mm thickness","Android 6.0, up to Android 8.0, TouchWiz UI","32GB storage, microSDXC","5.5""",1440x2560 pixels,4 GB RAM,3600 mAh Li-Ion,"12 MP, f/1.7, 26mm (wide), 1/2.55"", 1.4µm, dual pixel PDAF, OIS",350,GSM 850 / 900 / 1800 / 1900,"HSDPA 850 / 900 / 1900 / 2100 - G935A, G935P, G935R","1, 2, 3, 4, 5, 7, 8, 12, 20, 29, 30, 38, 39, 40, 41 - G935A","2016, February. Released 2016, March",Discontinued,150.9 x 72.6 x 7.7 mm (5.94 x 2.86 x 0.30 in),157 g (5.54 oz),"Glass front (Gorilla Glass 4), glass back (Gorilla Glass 4), aluminum frame",Nano-SIM,IP68 dust/water resistant (up to 1.5m for 30 min),Super AMOLED,"5.5 inches, 83.4 cm(~76.1% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~534 ppi density)",Corning Gorilla Glass 4,Always-on display,"Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo), TouchWiz UI",Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,microSDXC (dedicated slot),32GB 4GB RAM,,"LED flash, auto-HDR, panorama","4K@30fps, 1080p@30fps (gyro-EIS), 1080p@60fps, 720p@240fps, HDR, stereo sound rec., OIS","5 MP, f/1.7, 22mm (wide), 1/4.1"", 1.34µm","Dual video call, Auto-HDR",,24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE, aptX","GPS, GLONASS",Yes,FM radio (after SW update; operator dependent),"microUSB 2.0, OTG","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",ANT+,"Li-Ion 3600 mAh, non-removable","Black Onyx, Silver Titanium, Gold Platinum, Coral Blue"
https://www.gsmarena.com/samsung_galaxy_s7_(usa)-7960.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s7-usa.jpg,Samsung Galaxy S7 (USA),"Released 2016, March","152g, 7.9mm thickness","Android 6.0, up to Android 8.0, TouchWiz UI","32GB storage, microSDXC","5.1""",1440x2560 pixels,4 GB RAM,3000 mAh Li-Ion,"12 MP, f/1.7, 26mm (wide), 1/2.55"", 1.4µm, dual pixel PDAF, OIS",320,GSM 850 / 900 / 1800 / 1900,"HSDPA 850 / 900 / 1900 / 2100 - G930A, G930V","1, 2, 3, 4, 5, 7, 8, 12, 20, 29, 30, 38, 39, 40, 41 - G930A","2016, February. Released 2016, March",Discontinued,142.4 x 69.6 x 7.9 mm (5.61 x 2.74 x 0.31 in),152 g (5.36 oz),"Glass front (Gorilla Glass 4), glass back (Gorilla Glass 4), aluminum frame",Nano-SIM,IP68 dust/water resistant (up to 1.5m for 30 min),Super AMOLED,"5.1 inches, 71.7 cm(~72.3% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~576 ppi density)",Corning Gorilla Glass 4,Always-on display,"Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo), TouchWiz UI",Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,microSDXC (dedicated slot),32GB 4GB RAM,,"LED flash, auto-HDR, panorama","4K@30fps, 1080p@30fps (gyro-EIS), 1080p@60fps, 720p@240fps, HDR, stereo sound rec., OIS","5 MP, f/1.7, 22mm (wide), 1/4.1"", 1.34µm","Dual video call, Auto-HDR",,24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE, aptX","GPS, GLONASS",Yes,No,"microUSB 2.0, OTG","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",ANT+,"Li-Ion 3000 mAh, non-removable","Black Onyx, Silver Titanium, Gold Platinum"
https://www.gsmarena.com/samsung_galaxy_j1_nxt-7768.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j1-nxt.jpg,Samsung Galaxy J1 Nxt,"Released 2016, February","123g, 10.8mm thickness",Android 5.1,"8GB storage, microSDXC","4.0""",480x800 pixels,1 GB RAM,1500 mAh Li-Ion,5 MP,90,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,HSPA 21.1/5.76 Mbps,"2016, February. Released 2016, February",Discontinued,126.6 x 63.1 x 10.8 mm (4.98 x 2.48 x 0.43 in),123 g (4.34 oz),,"Hybrid Dual SIM (Micro-SIM, dual stand-by)",,"TFT, 256K colors","4.0 inches, 45.5 cm(~57.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,,Android 5.1 (Lollipop),Spreadtrum SC9830,Quad-core 1.2 GHz Cortex-A7,Mali-400MP2,microSDXC (uses shared SIM slot),"8GB 768MB RAM (J1 mini), 8GB 1GB RAM (J1 Nxt)",,720p@30fps,VGA,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","GPS, GLONASS",No,FM radio,microUSB 2.0,Accelerometer,"Li-Ion 1500 mAh, removable",Up to 8 h (3G),Up to 29 h,"White, Gold, Black","SM-J105F, SM-j105H, SM-J105H, SM-J105B, SM-J105Y, SM-J105M",0.76 W/kg (head)     0.47 W/kg (body)
https://www.gsmarena.com/samsung_galaxy_tab_e_8_0-7879.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-e-80.jpg,Samsung Galaxy Tab E 8.0,"Released 2016, January","360g, 8.9mm thickness","Android 5.1.1, up to 7.1","16GB storage, microSDXC","8.0""",800x1280 pixels,1.5 GB RAM,5000 mAh Li-Ion,"5 MP, f/2.2, AF",180,"CDMA 800 / 1900 - T377P, T377R",HSDPA 850 / 900 / 1900 / 2100 - T377,"3, 7, 8, 28, 38 - T377","2016, January. Released 2016, January",Discontinued,212.1 x 126.1 x 8.9 mm (8.35 x 4.96 x 0.35 in),360 g (12.70 oz),,Nano-SIM,,TFT,"8.0 inches, 185.6 cm(~69.4% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",,,"Android 5.1.1 (Lollipop), upgradable to 7.1 (Nougat)",Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.3 GHz Cortex-A53,Adreno 306,microSDXC (dedicated slot),16GB 1.5GB RAM,eMMC 4.5,720p@30fps,"2 MP, f/2.2",,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","4.1, A2DP","GPS, GLONASS",No,No,microUSB 2.0,Accelerometer,"Li-Ion 5000 mAh, non-removable",Up to 13 h (3G),Up to 117 h,"Pearl White, Metallic Black","SM-T377W, SM-T377, SM-T375, SM-T377P, SM-T377R, SM-T377A, SM-T378V, SM-T377V",1.59 W/kg (body)
https://www.gsmarena.com/samsung_galaxy_j1_(2016)-7864.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j1-2016.jpg,Samsung Galaxy J1 (2016),"Released 2016, January","131g, 8.9mm thickness",Android 5.1.1,"8GB storage, microSDXC","4.5""",480x800 pixels,1 GB RAM,2050 mAh Li-Ion,"5 MP, f/2.2, AF",130,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 - J120F,"1, 3, 5, 7, 8, 20 - J120F","2016, January. Released 2016, January",Discontinued,132.6 x 69.3 x 8.9 mm (5.22 x 2.73 x 0.35 in),131 g (4.62 oz),"Glass front, plastic back, plastic frame","Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)",,Super AMOLED,"4.5 inches, 57.6 cm(~62.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~207 ppi density)",,,Android 5.1.1 (Lollipop),Spreadtrum SC9830,Quad-core 1.3 GHz Cortex-A7,Mali-400,microSDXC (dedicated slot),8GB 1GB RAM,,LED flash,720p@30fps,"2 MP, f/2.2",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP, LE","GPS, GLONASS",No,"FM radio, RDS, recording",microUSB 2.0,"Accelerometer, proximity","Li-Ion 2050 mAh, removable",Up to 12 h (3G),Up to 39 h,"White, Black, Gold","SM-J120F, SM-J120H, SM-J120M, SM-J120M, SM-J120T, SM-J120G, SM-J120A, SM-J120FN, SM-J120AZ, SM-J120ZN, SM-J120W"
https://www.gsmarena.com/samsung_galaxy_a9_(2016)-7641.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a9-pro1.jpg,Samsung Galaxy A9 (2016),"Released 2016, January","200g, 7.4mm thickness","Android 5.1.1, up to 6.0.1","32GB storage, microSDXC","6.0""",1080x1920 pixels,3 GB RAM,4000 mAh Li-Ion,"13 MP, f/1.9, 28mm (wide), 1/3.1"", 1.12µm, AF, OIS",200,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 38, 39, 40, 41","2015, December. Released 2016, January",Discontinued,161.7 x 80.9 x 7.4 mm (6.37 x 3.19 x 0.29 in),200 g (7.05 oz),"Glass front (Gorilla Glass 4), glass back (Gorilla Glass 4), aluminum frame","Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",,Super AMOLED,"6.0 inches, 99.2 cm(~75.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)",Corning Gorilla Glass 4,,"Android 5.1.1 (Lollipop), upgradable to 6.0.1 (Marshmallow)",Qualcomm MSM8976 Snapdragon 652 (28 nm),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Adreno 510,microSDXC (dedicated slot),32GB 3GB RAM,eMMC 5.1,"LED flash, panorama, HDR",1080p@30fps,"8 MP, f/1.9, 24mm (wide)",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.1, A2DP, EDR, LE","GPS, GLONASS, BDS",Yes,"FM radio, RDS, recording",microUSB 2.0,"Fingerprint (front-mounted), accelerometer, proximity, compass",ANT+,"Li-Ion 4000 mAh, non-removable","Pearl White, Midnight Black, Champagne Gold, Pink","SM-A900F, SM-A9000",1.19 W/kg (head)     1.33 W/kg (body)
https://www.gsmarena.com/samsung_galaxy_a7_(2016)-7759.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a7-2016.jpg,Samsung Galaxy A7 (2016),"Released 2015, December","172g, 7.3mm thickness","Android 5.1.1, up to 7.0","16GB storage, microSDXC","5.5""",1080x1920 pixels,3 GB RAM,3300 mAh Li-Ion,"13 MP, f/1.9, 28mm (wide), AF, OIS",190,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20, 40","2015, December. Released 2015, December",Discontinued,151.5 x 74.1 x 7.3 mm (5.96 x 2.92 x 0.29 in),172 g (6.07 oz),"Glass front (Gorilla Glass 4), glass back (Gorilla Glass 4), aluminum frame","Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)",,Super AMOLED,"5.5 inches, 83.4 cm(~74.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Corning Gorilla Glass 4,,"Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)",Exynos 7580 Octa (28 nm)Qualcomm MSM8939 Snapdragon 615 (28 nm) - China,Octa-core 1.6 GHz Cortex-A53Octa-core (4x1.2 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53) - China,Mali-T720MP2Adreno 405 - China,microSDXC (uses shared SIM slot) - dual SIM model only,16GB 3GB RAM,eMMC 5.0 or eMMC 4.5,"LED flash, panorama, HDR",1080p@30fps,"5 MP, f/1.9, 24mm (wide)",1080p@30fps,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","4.1, A2DP, EDR, LE","GPS, GLONASS",Yes,FM radio,microUSB 2.0,"Fingerprint (front-mounted), accelerometer, proximity, compass",ANT+,"Li-Ion 3300 mAh, non-removable",Up to 17 h (3G),Up to 78 h,"Black, White, Gold, Pink"
https://www.gsmarena.com/samsung_galaxy_a5_(2016)-7789.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a5-2016.jpg,Samsung Galaxy A5 (2016),"Released 2015, December","155g, 7.3mm thickness","Android 5.1.1, up to 7.0","16GB storage, microSDXC","5.2""",1080x1920 pixels,2 GB RAM,2900 mAh Li-Ion,"13 MP, f/1.9, 28mm (wide), AF, OIS",160,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20, 40","2015, December. Released 2015, December",Discontinued,144.8 x 71 x 7.3 mm (5.70 x 2.80 x 0.29 in),155 g (5.47 oz),"Glass front (Gorilla Glass 4), glass back (Gorilla Glass 4), aluminum frame","Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)",,Super AMOLED,"5.2 inches, 74.5 cm(~72.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)",Corning Gorilla Glass 4,,"Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)",Exynos 7580 Octa (28 nm)Qualcomm MSM8939 Snapdragon 615 (28 nm) - China only,Octa-core 1.6 GHz Cortex-A53Octa-core (4x1.2 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53) - China only,Mali-T720MP2Adreno 405 - China only,microSDXC (uses shared SIM slot) - dual SIM model only,16GB 2GB RAM,eMMC 5.0 or eMMC 4.5,"LED flash, panorama, HDR",1080p@30fps,"5 MP, f/1.9, 24mm (wide)",1080p@30fps,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","4.1, A2DP, EDR, LE","GPS, GLONASS",Yes,FM radio,"microUSB 2.0, OTG","Fingerprint (front-mounted), accelerometer, proximity, compass",ANT+,"Li-Ion 2900 mAh, non-removable",Up to 16 h (3G),Up to 75 h,"Black, White, Gold, Pink"
https://www.gsmarena.com/samsung_galaxy_a3_(2016)-7791.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a3-2016.jpg,Samsung Galaxy A3 (2016),"Released 2015, December","132g, 7.3mm thickness","Android 5.1.1, up to 7.0","16GB storage, microSDXC","4.7""",720x1280 pixels,1.5 GB RAM,2300 mAh Li-Ion,"13 MP, f/1.9, AF",130,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20, 40","2015, December. Released 2015, December",Discontinued,134.5 x 65.2 x 7.3 mm (5.30 x 2.57 x 0.29 in),132 g (4.66 oz),"Glass front (Gorilla Glass 4), glass back (Gorilla Glass 4), aluminum frame","Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)",,Super AMOLED,"4.7 inches, 60.9 cm(~69.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Corning Gorilla Glass 4,,"Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)",Exynos 7578Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.5 GHz Cortex-A53,Mali-T720MP2Adreno 306,microSDXC (uses shared SIM slot) - dual SIM model only,16GB 1.5GB RAM,eMMC 4.5,"LED flash, panorama",1080p@30fps,"5 MP, f/1.9",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP, EDR, LE","GPS, GLONASS",Yes,FM radio,microUSB 2.0,"Accelerometer, proximity, compass",ANT+,"Li-Ion 2300 mAh, non-removable",Up to 14 h (3G),Up to 58 h,"Black, White, Gold, Pink"
https://www.gsmarena.com/samsung_galaxy_express_prime-8022.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-express-prime.jpg,Samsung Galaxy Express Prime,"Released 2016, April","138.9g, 7.9mm thickness",Android 6.0,"16GB storage, microSDXC","5.0""",720x1280 pixels,1.5 GB RAM,2600 mAh Li-Ion,"5 MP, f/2.2, AF",110,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 / 2100,"1, 2, 3, 4, 5, 7, 12","2016, April. Released 2016, April",Discontinued,142.2 x 71.1 x 7.9 mm (5.60 x 2.80 x 0.31 in),138.9 g (4.90 oz),,Micro-SIM,,Super AMOLED,"5.0 inches, 68.9 cm(~68.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Asahi Dragontrail X Glass,,Android 6.0 (Marshmallow),Exynos 3475 Quad (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-T720,microSDXC (dedicated slot),16GB 1.5GB RAM,eMMC 4.5,"LED flash, HDR",720p@30fps,2 MP,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.1, A2DP",GPS,No,"FM radio, RDS",microUSB 2.0,"Accelerometer, proximity","Li-Ion 2600 mAh, removable",Up to 528 h,Up to 22 h,Black,SM-J320AZ
https://www.gsmarena.com/samsung_galaxy_j3_(2016)-7760.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-j3.jpg,Samsung Galaxy J3 (2016),"Released 2016, May 06","138g, 7.9mm thickness","Android 5.1.1, up to 7.1.1","8GB/16GB storage, microSDXC","5.0""",720x1280 pixels,1/2 GB RAM,2600 mAh Li-Ion,"8 MP, f/2.2, AF",120,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20","2016, March 31. Released 2016, May 06",Discontinued,142.3 x 71 x 7.9 mm (5.60 x 2.80 x 0.31 in),138 g (4.87 oz),"Glass front (Asahi Dragontrail), plastic back, plastic frame","Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)Nano-SIM (USA models only)",,Super AMOLED,"5.0 inches, 68.9 cm(~68.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Asahi Dragontrail Glass,,"Android 5.1.1 (Lollipop) or Android 6.0 (Marshmallow), upgradable to 7.1.1 (Nougat)",Spreadtrum SC9830Exynos 3475 Quad (28 nm) - USA,Quad-core 1.5 GHz Cortex-A7Quad-core 1.3 GHz Cortex-A7 - USA,Mali-400Mali-T720 - USA,microSDXC (dedicated slot),"8GB 1.5GB RAM, 16GB 2GB RAM",eMMC 4.5,"LED flash, HDR",720p@30fps,2 MP (USA),720p@30fps,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.0/4.1, A2DP, LE","GPS, GLONASS",Yes (market dependent),"FM radio, RDS, recording (market dependent)","microUSB 2.0, OTG","Accelerometer, proximity","Li-Ion 2600 mAh, removable",Up to 349 h,Up to 22 h,Up to 77 h,"White, Black, Gold"
https://www.gsmarena.com/samsung_galaxy_on7-7679.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-on7-.jpg,Samsung Galaxy On7,"Released 2015, November","172g, 8.2mm thickness","Android 5.1, up to 6.0.1","8GB storage, microSDXC","5.5""",720x1280 pixels,1.5 GB RAM,3000 mAh Li-Ion,"13 MP, f/2.1, AF",180,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 - G600FY,"1, 3, 5, 7, 8, 20, 40 - G600FY","2015, October. Released 2015, November",Discontinued,151.8 x 77.5 x 8.2 mm (5.98 x 3.05 x 0.32 in),172 g (6.07 oz),"Glass front, plastic back, plastic frame","Dual SIM (Micro-SIM, dual stand-by)",,TFT,"5.5 inches, 83.4 cm(~70.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",,,"Android 5.1 (Lollipop), upgradable to 6.0.1 (Marshmallow)",Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,microSDXC (dedicated slot),8GB 1.5GB RAM,eMMC 4.5,LED flash,1080p@30fps,"5 MP, f/2.2",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP","GPS, GLONASS, BDS",No,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 3000 mAh, removable",Up to 21 h (3G),Up to 78 h,"White, Black","SM-G600S, SM-G6000, SM-G600F, SM-G600FY"
https://www.gsmarena.com/samsung_galaxy_on5-7648.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-on5.jpg,Samsung Galaxy On5,"Released 2015, November","149g, 8.5mm thickness",Android 6.0,"8GB storage, microSDXC","5.0""",720x1280 pixels,1.5 GB RAM,2600 mAh Li-Ion,"8 MP, f/2.2, AF",140,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 8, 20, 40","2015, October. Released 2015, November",Discontinued,142.3 x 72.1 x 8.5 mm (5.60 x 2.84 x 0.33 in),149 g (5.26 oz),"Glass front, plastic back, plastic frame","Dual SIM (Micro-SIM, dual stand-by) or Single SIM (Nano-SIM) - T-Mobile only",,TFT,"5.0 inches, 71.8 cm(~70.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~288 ppi density)",,,Android 5.1 (Lollipop)Android 6.0 (Marshmallow) - T-Mobile,Exynos 3475 Quad (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-T720,microSDXC (dedicated slot),8GB 1.5GB RAM,eMMC 4.5,LED flash,1080p@30fps,"5 MP, f/2.2",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.1, A2DP","GPS, GLONASS",No,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2600 mAh, removable",Up to 15 h (3G),Up to 49 h,"White, Black","SM-G5500, SM-G550F, SM-G5528, SM-G5510, SM-G550T1, SM-G550T, G55, SM-S550TL, SM-G550T2"
https://www.gsmarena.com/samsung_z3-7273.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-z3.jpg,Samsung Z3,"Released 2015, October","137g, 7.9mm thickness","Tizen 2.3, up to 2.4","8GB storage, microSDXC","5.0""",720x1280 pixels,1 GB RAM,2600 mAh Li-Ion,"8 MP, f/2.2, AF",110,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,HSPA,"2015, October. Released 2015, October",Discontinued,141.6 x 70 x 7.9 mm (5.57 x 2.76 x 0.31 in),137 g (4.83 oz),,"Hybrid Dual SIM (Micro-SIM, dual stand-by)",,Super AMOLED,"5.0 inches, 68.9 cm(~69.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,,"Tizen 2.3, upgradable to 2.4",Spreadtrum SC7730,Quad-core 1.3 GHz Cortex-A7,Mali-400,microSDXC (uses shared SIM slot),8GB 1GB RAM,,"LED flash, panorama, HDR",720p@30fps,"5 MP, f/2.2",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.0, A2DP, LE","GPS, GLONASS",No,FM radio,"microUSB 2.0, OTG","Accelerometer, proximity",MP4/H.264 player,"Li-Ion 2600 mAh, removable",Up to 15 h (3G),Up to 55 h,"Black, Silver, Gold"
